transcript_id,segment_id,segment_index,source_line_start,source_line_end,speaker_start,turn_ids,turn_indexes,body_line_count,source_line_count,assistant_processing_seconds,user_response_seconds,valid_atomic_elapsed_seconds,back_and_forth_count,orphan,interrupted,candidate_commit_ids,candidate_plan_ids,review_status
transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport:segment-006,6,184,261,User,"[""transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport:turn-011"", ""transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport:turn-012""]","[11, 12]",72,78,903.0,1266.0,2169.0,1,False,False,"[""68f7c7b1c66c1a7acd0564610efe03ceff89180b"", ""9e1ce62bf296678be8aa16075285d1f9e0cb453c"", ""b1c99ff0e11dc7d38d78a51a328115010a433f80"", ""94246bbd4bebc8a284577f2d68b82ff5db235599"", ""ac28a73112d2a5170ee56f4f05fe6081f4376eb6"", ""03227c22ec04d4a16f48e8159bca42426af9eac7"", ""0539816b5ba23a6e25ff44d6be08444b0f8dd6c7"", ""063c138d4ad746588a85c0be70cc1c5c75854e87"", ""0c2d38575541a8dada750da08698d78e75a4d3f0"", ""11ba78598b25840b5e415e7410b8df4b75c964c5"", ""1276536d7ce542d757187ed8e2a7a229c6741847"", ""19369540b1a2f92b3ab4fd1cedb4db7cefe41498"", ""1b08404c005806083a5443603d98c10c5510ee70"", ""1c2bb82cfcda4a8e4043b7e883e42928b18064cf"", ""1fcd08274065e59e148cb05d16e592e98f02bced"", ""24428a1548324e06268c9174e358e22e9559801b""]","[""11""]",reviewed
transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport:segment-007,7,262,325,User,"[""transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport:turn-013"", ""transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport:turn-014""]","[13, 14]",58,64,461.0,678.0,1139.0,1,False,False,"[""68f7c7b1c66c1a7acd0564610efe03ceff89180b"", ""9e1ce62bf296678be8aa16075285d1f9e0cb453c"", ""b1c99ff0e11dc7d38d78a51a328115010a433f80"", ""94246bbd4bebc8a284577f2d68b82ff5db235599"", ""ac28a73112d2a5170ee56f4f05fe6081f4376eb6"", ""03227c22ec04d4a16f48e8159bca42426af9eac7"", ""0539816b5ba23a6e25ff44d6be08444b0f8dd6c7"", ""063c138d4ad746588a85c0be70cc1c5c75854e87"", ""0c2d38575541a8dada750da08698d78e75a4d3f0"", ""11ba78598b25840b5e415e7410b8df4b75c964c5"", ""1276536d7ce542d757187ed8e2a7a229c6741847"", ""19369540b1a2f92b3ab4fd1cedb4db7cefe41498"", ""1b08404c005806083a5443603d98c10c5510ee70"", ""1c2bb82cfcda4a8e4043b7e883e42928b18064cf"", ""1fcd08274065e59e148cb05d16e592e98f02bced"", ""24428a1548324e06268c9174e358e22e9559801b""]","[""11""]",reviewed
transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport:segment-008,8,326,363,User,"[""transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport:turn-015"", ""transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport:turn-016""]","[15, 16]",32,38,93.0,790.0,883.0,1,False,False,"[""68f7c7b1c66c1a7acd0564610efe03ceff89180b"", ""9e1ce62bf296678be8aa16075285d1f9e0cb453c"", ""b1c99ff0e11dc7d38d78a51a328115010a433f80"", ""94246bbd4bebc8a284577f2d68b82ff5db235599"", ""ac28a73112d2a5170ee56f4f05fe6081f4376eb6"", ""03227c22ec04d4a16f48e8159bca42426af9eac7"", ""0539816b5ba23a6e25ff44d6be08444b0f8dd6c7"", ""063c138d4ad746588a85c0be70cc1c5c75854e87"", ""0c2d38575541a8dada750da08698d78e75a4d3f0"", ""11ba78598b25840b5e415e7410b8df4b75c964c5"", ""1276536d7ce542d757187ed8e2a7a229c6741847"", ""19369540b1a2f92b3ab4fd1cedb4db7cefe41498"", ""1b08404c005806083a5443603d98c10c5510ee70"", ""1c2bb82cfcda4a8e4043b7e883e42928b18064cf"", ""1fcd08274065e59e148cb05d16e592e98f02bced"", ""24428a1548324e06268c9174e358e22e9559801b""]","[""11""]",reviewed
transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport:segment-009,9,364,395,User,"[""transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport:turn-017"", ""transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport:turn-018""]","[17, 18]",26,32,117.0,558.0,675.0,1,False,False,"[""68f7c7b1c66c1a7acd0564610efe03ceff89180b"", ""9e1ce62bf296678be8aa16075285d1f9e0cb453c"", ""b1c99ff0e11dc7d38d78a51a328115010a433f80"", ""94246bbd4bebc8a284577f2d68b82ff5db235599"", ""ac28a73112d2a5170ee56f4f05fe6081f4376eb6"", ""03227c22ec04d4a16f48e8159bca42426af9eac7"", ""0539816b5ba23a6e25ff44d6be08444b0f8dd6c7"", ""063c138d4ad746588a85c0be70cc1c5c75854e87"", ""0c2d38575541a8dada750da08698d78e75a4d3f0"", ""11ba78598b25840b5e415e7410b8df4b75c964c5"", ""1276536d7ce542d757187ed8e2a7a229c6741847"", ""19369540b1a2f92b3ab4fd1cedb4db7cefe41498"", ""1b08404c005806083a5443603d98c10c5510ee70"", ""1c2bb82cfcda4a8e4043b7e883e42928b18064cf"", ""1fcd08274065e59e148cb05d16e592e98f02bced"", ""24428a1548324e06268c9174e358e22e9559801b""]","[""11""]",reviewed
transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport:segment-010,10,396,422,User,"[""transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport:turn-019"", ""transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport:turn-020""]","[19, 20]",21,27,60.0,1341.0,1401.0,1,False,False,"[""68f7c7b1c66c1a7acd0564610efe03ceff89180b"", ""9e1ce62bf296678be8aa16075285d1f9e0cb453c"", ""b1c99ff0e11dc7d38d78a51a328115010a433f80"", ""94246bbd4bebc8a284577f2d68b82ff5db235599"", ""ac28a73112d2a5170ee56f4f05fe6081f4376eb6"", ""03227c22ec04d4a16f48e8159bca42426af9eac7"", ""0539816b5ba23a6e25ff44d6be08444b0f8dd6c7"", ""063c138d4ad746588a85c0be70cc1c5c75854e87"", ""0c2d38575541a8dada750da08698d78e75a4d3f0"", ""11ba78598b25840b5e415e7410b8df4b75c964c5"", ""1276536d7ce542d757187ed8e2a7a229c6741847"", ""19369540b1a2f92b3ab4fd1cedb4db7cefe41498"", ""1b08404c005806083a5443603d98c10c5510ee70"", ""1c2bb82cfcda4a8e4043b7e883e42928b18064cf"", ""1fcd08274065e59e148cb05d16e592e98f02bced"", ""24428a1548324e06268c9174e358e22e9559801b""]","[""11""]",reviewed
transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport:segment-011,11,423,457,User,"[""transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport:turn-021"", ""transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport:turn-022""]","[21, 22]",29,35,179.0,20186.0,20365.0,1,False,False,"[""68f7c7b1c66c1a7acd0564610efe03ceff89180b"", ""9e1ce62bf296678be8aa16075285d1f9e0cb453c"", ""b1c99ff0e11dc7d38d78a51a328115010a433f80"", ""94246bbd4bebc8a284577f2d68b82ff5db235599"", ""ac28a73112d2a5170ee56f4f05fe6081f4376eb6"", ""03227c22ec04d4a16f48e8159bca42426af9eac7"", ""0539816b5ba23a6e25ff44d6be08444b0f8dd6c7"", ""063c138d4ad746588a85c0be70cc1c5c75854e87"", ""0c2d38575541a8dada750da08698d78e75a4d3f0"", ""11ba78598b25840b5e415e7410b8df4b75c964c5"", ""1276536d7ce542d757187ed8e2a7a229c6741847"", ""19369540b1a2f92b3ab4fd1cedb4db7cefe41498"", ""1b08404c005806083a5443603d98c10c5510ee70"", ""1c2bb82cfcda4a8e4043b7e883e42928b18064cf"", ""1fcd08274065e59e148cb05d16e592e98f02bced"", ""24428a1548324e06268c9174e358e22e9559801b""]","[""11""]",reviewed
transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport:segment-012,12,458,500,User,"[""transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport:turn-023"", ""transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport:turn-024""]","[23, 24]",37,43,141.0,896.0,1037.0,1,False,False,"[""68f7c7b1c66c1a7acd0564610efe03ceff89180b"", ""9e1ce62bf296678be8aa16075285d1f9e0cb453c"", ""b1c99ff0e11dc7d38d78a51a328115010a433f80"", ""94246bbd4bebc8a284577f2d68b82ff5db235599"", ""ac28a73112d2a5170ee56f4f05fe6081f4376eb6"", ""03227c22ec04d4a16f48e8159bca42426af9eac7"", ""0539816b5ba23a6e25ff44d6be08444b0f8dd6c7"", ""063c138d4ad746588a85c0be70cc1c5c75854e87"", ""0c2d38575541a8dada750da08698d78e75a4d3f0"", ""11ba78598b25840b5e415e7410b8df4b75c964c5"", ""1276536d7ce542d757187ed8e2a7a229c6741847"", ""19369540b1a2f92b3ab4fd1cedb4db7cefe41498"", ""1b08404c005806083a5443603d98c10c5510ee70"", ""1c2bb82cfcda4a8e4043b7e883e42928b18064cf"", ""1fcd08274065e59e148cb05d16e592e98f02bced"", ""24428a1548324e06268c9174e358e22e9559801b""]","[""11""]",reviewed
transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport:segment-013,13,501,535,User,"[""transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport:turn-025"", ""transcript-2026-03-21-1-11-AddMultiPicturePerTrackSupport:turn-026""]","[25, 26]",29,35,106.0,0.0,106.0,1,False,False,"[""68f7c7b1c66c1a7acd0564610efe03ceff89180b"", ""9e1ce62bf296678be8aa16075285d1f9e0cb453c"", ""b1c99ff0e11dc7d38d78a51a328115010a433f80"", ""94246bbd4bebc8a284577f2d68b82ff5db235599"", ""ac28a73112d2a5170ee56f4f05fe6081f4376eb6"", ""03227c22ec04d4a16f48e8159bca42426af9eac7"", ""0539816b5ba23a6e25ff44d6be08444b0f8dd6c7"", ""063c138d4ad746588a85c0be70cc1c5c75854e87"", ""0c2d38575541a8dada750da08698d78e75a4d3f0"", ""11ba78598b25840b5e415e7410b8df4b75c964c5"", ""1276536d7ce542d757187ed8e2a7a229c6741847"", ""19369540b1a2f92b3ab4fd1cedb4db7cefe41498"", ""1b08404c005806083a5443603d98c10c5510ee70"", ""1c2bb82cfcda4a8e4043b7e883e42928b18064cf"", ""1fcd08274065e59e148cb05d16e592e98f02bced"", ""24428a1548324e06268c9174e358e22e9559801b""]","[""11""]",reviewed
transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:segment-001,1,12,48,User,"[""transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:turn-001"", ""transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:turn-002""]","[1, 2]",31,37,319.0,730.0,1049.0,1,False,False,"[""9e1ce62bf296678be8aa16075285d1f9e0cb453c"", ""68f7c7b1c66c1a7acd0564610efe03ceff89180b"", ""94246bbd4bebc8a284577f2d68b82ff5db235599"", ""ac28a73112d2a5170ee56f4f05fe6081f4376eb6"", ""03227c22ec04d4a16f48e8159bca42426af9eac7"", ""0539816b5ba23a6e25ff44d6be08444b0f8dd6c7"", ""063c138d4ad746588a85c0be70cc1c5c75854e87"", ""0c2d38575541a8dada750da08698d78e75a4d3f0"", ""11ba78598b25840b5e415e7410b8df4b75c964c5"", ""1276536d7ce542d757187ed8e2a7a229c6741847"", ""19369540b1a2f92b3ab4fd1cedb4db7cefe41498"", ""1c2bb82cfcda4a8e4043b7e883e42928b18064cf"", ""1fcd08274065e59e148cb05d16e592e98f02bced"", ""24428a1548324e06268c9174e358e22e9559801b"", ""25fde2c3d0c01acd97eb967b5903f6336c57b6ae"", ""27b32d888ac16fcaa31f6735b29d960131a8315c""]","[""11""]",reviewed
transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:segment-002,2,49,67,User,"[""transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:turn-003"", ""transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:turn-004""]","[3, 4]",13,19,48.0,1371.0,1419.0,1,False,False,"[""9e1ce62bf296678be8aa16075285d1f9e0cb453c"", ""68f7c7b1c66c1a7acd0564610efe03ceff89180b"", ""94246bbd4bebc8a284577f2d68b82ff5db235599"", ""ac28a73112d2a5170ee56f4f05fe6081f4376eb6"", ""03227c22ec04d4a16f48e8159bca42426af9eac7"", ""0539816b5ba23a6e25ff44d6be08444b0f8dd6c7"", ""063c138d4ad746588a85c0be70cc1c5c75854e87"", ""0c2d38575541a8dada750da08698d78e75a4d3f0"", ""11ba78598b25840b5e415e7410b8df4b75c964c5"", ""1276536d7ce542d757187ed8e2a7a229c6741847"", ""19369540b1a2f92b3ab4fd1cedb4db7cefe41498"", ""1c2bb82cfcda4a8e4043b7e883e42928b18064cf"", ""1fcd08274065e59e148cb05d16e592e98f02bced"", ""24428a1548324e06268c9174e358e22e9559801b"", ""25fde2c3d0c01acd97eb967b5903f6336c57b6ae"", ""27b32d888ac16fcaa31f6735b29d960131a8315c""]","[""11""]",reviewed
transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:segment-003,3,68,99,User,"[""transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:turn-005"", ""transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:turn-006""]","[5, 6]",26,32,305.0,2186.0,2491.0,1,False,False,"[""9e1ce62bf296678be8aa16075285d1f9e0cb453c"", ""68f7c7b1c66c1a7acd0564610efe03ceff89180b"", ""94246bbd4bebc8a284577f2d68b82ff5db235599"", ""ac28a73112d2a5170ee56f4f05fe6081f4376eb6"", ""03227c22ec04d4a16f48e8159bca42426af9eac7"", ""0539816b5ba23a6e25ff44d6be08444b0f8dd6c7"", ""063c138d4ad746588a85c0be70cc1c5c75854e87"", ""0c2d38575541a8dada750da08698d78e75a4d3f0"", ""11ba78598b25840b5e415e7410b8df4b75c964c5"", ""1276536d7ce542d757187ed8e2a7a229c6741847"", ""19369540b1a2f92b3ab4fd1cedb4db7cefe41498"", ""1c2bb82cfcda4a8e4043b7e883e42928b18064cf"", ""1fcd08274065e59e148cb05d16e592e98f02bced"", ""24428a1548324e06268c9174e358e22e9559801b"", ""25fde2c3d0c01acd97eb967b5903f6336c57b6ae"", ""27b32d888ac16fcaa31f6735b29d960131a8315c""]","[""11""]",reviewed
transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:segment-004,4,100,119,User,"[""transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:turn-007"", ""transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:turn-008""]","[7, 8]",14,20,41.0,40278.0,40319.0,1,False,False,"[""9e1ce62bf296678be8aa16075285d1f9e0cb453c"", ""68f7c7b1c66c1a7acd0564610efe03ceff89180b"", ""94246bbd4bebc8a284577f2d68b82ff5db235599"", ""ac28a73112d2a5170ee56f4f05fe6081f4376eb6"", ""03227c22ec04d4a16f48e8159bca42426af9eac7"", ""0539816b5ba23a6e25ff44d6be08444b0f8dd6c7"", ""063c138d4ad746588a85c0be70cc1c5c75854e87"", ""0c2d38575541a8dada750da08698d78e75a4d3f0"", ""11ba78598b25840b5e415e7410b8df4b75c964c5"", ""1276536d7ce542d757187ed8e2a7a229c6741847"", ""19369540b1a2f92b3ab4fd1cedb4db7cefe41498"", ""1c2bb82cfcda4a8e4043b7e883e42928b18064cf"", ""1fcd08274065e59e148cb05d16e592e98f02bced"", ""24428a1548324e06268c9174e358e22e9559801b"", ""25fde2c3d0c01acd97eb967b5903f6336c57b6ae"", ""27b32d888ac16fcaa31f6735b29d960131a8315c""]","[""11""]",reviewed
transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:segment-005,5,120,165,User,"[""transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:turn-009"", ""transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:turn-010""]","[9, 10]",40,46,248.0,850.0,1098.0,1,False,False,"[""9e1ce62bf296678be8aa16075285d1f9e0cb453c"", ""68f7c7b1c66c1a7acd0564610efe03ceff89180b"", ""94246bbd4bebc8a284577f2d68b82ff5db235599"", ""ac28a73112d2a5170ee56f4f05fe6081f4376eb6"", ""03227c22ec04d4a16f48e8159bca42426af9eac7"", ""0539816b5ba23a6e25ff44d6be08444b0f8dd6c7"", ""063c138d4ad746588a85c0be70cc1c5c75854e87"", ""0c2d38575541a8dada750da08698d78e75a4d3f0"", ""11ba78598b25840b5e415e7410b8df4b75c964c5"", ""1276536d7ce542d757187ed8e2a7a229c6741847"", ""19369540b1a2f92b3ab4fd1cedb4db7cefe41498"", ""1c2bb82cfcda4a8e4043b7e883e42928b18064cf"", ""1fcd08274065e59e148cb05d16e592e98f02bced"", ""24428a1548324e06268c9174e358e22e9559801b"", ""25fde2c3d0c01acd97eb967b5903f6336c57b6ae"", ""27b32d888ac16fcaa31f6735b29d960131a8315c""]","[""11""]",reviewed
transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:segment-006,6,166,190,User,"[""transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:turn-011"", ""transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:turn-012""]","[11, 12]",19,25,110.0,2659.0,2769.0,1,False,False,"[""9e1ce62bf296678be8aa16075285d1f9e0cb453c"", ""68f7c7b1c66c1a7acd0564610efe03ceff89180b"", ""94246bbd4bebc8a284577f2d68b82ff5db235599"", ""ac28a73112d2a5170ee56f4f05fe6081f4376eb6"", ""03227c22ec04d4a16f48e8159bca42426af9eac7"", ""0539816b5ba23a6e25ff44d6be08444b0f8dd6c7"", ""063c138d4ad746588a85c0be70cc1c5c75854e87"", ""0c2d38575541a8dada750da08698d78e75a4d3f0"", ""11ba78598b25840b5e415e7410b8df4b75c964c5"", ""1276536d7ce542d757187ed8e2a7a229c6741847"", ""19369540b1a2f92b3ab4fd1cedb4db7cefe41498"", ""1c2bb82cfcda4a8e4043b7e883e42928b18064cf"", ""1fcd08274065e59e148cb05d16e592e98f02bced"", ""24428a1548324e06268c9174e358e22e9559801b"", ""25fde2c3d0c01acd97eb967b5903f6336c57b6ae"", ""27b32d888ac16fcaa31f6735b29d960131a8315c""]","[""11""]",reviewed
transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:segment-007,7,191,224,User,"[""transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:turn-013"", ""transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:turn-014""]","[13, 14]",28,34,540.0,8107.0,8647.0,1,False,False,"[""9e1ce62bf296678be8aa16075285d1f9e0cb453c"", ""68f7c7b1c66c1a7acd0564610efe03ceff89180b"", ""94246bbd4bebc8a284577f2d68b82ff5db235599"", ""ac28a73112d2a5170ee56f4f05fe6081f4376eb6"", ""03227c22ec04d4a16f48e8159bca42426af9eac7"", ""0539816b5ba23a6e25ff44d6be08444b0f8dd6c7"", ""063c138d4ad746588a85c0be70cc1c5c75854e87"", ""0c2d38575541a8dada750da08698d78e75a4d3f0"", ""11ba78598b25840b5e415e7410b8df4b75c964c5"", ""1276536d7ce542d757187ed8e2a7a229c6741847"", ""19369540b1a2f92b3ab4fd1cedb4db7cefe41498"", ""1c2bb82cfcda4a8e4043b7e883e42928b18064cf"", ""1fcd08274065e59e148cb05d16e592e98f02bced"", ""24428a1548324e06268c9174e358e22e9559801b"", ""25fde2c3d0c01acd97eb967b5903f6336c57b6ae"", ""27b32d888ac16fcaa31f6735b29d960131a8315c""]","[""11""]",reviewed
transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:segment-008,8,225,250,User,"[""transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:turn-015"", ""transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:turn-016""]","[15, 16]",20,26,2305.0,23754.0,26059.0,1,False,False,"[""9e1ce62bf296678be8aa16075285d1f9e0cb453c"", ""68f7c7b1c66c1a7acd0564610efe03ceff89180b"", ""94246bbd4bebc8a284577f2d68b82ff5db235599"", ""ac28a73112d2a5170ee56f4f05fe6081f4376eb6"", ""03227c22ec04d4a16f48e8159bca42426af9eac7"", ""0539816b5ba23a6e25ff44d6be08444b0f8dd6c7"", ""063c138d4ad746588a85c0be70cc1c5c75854e87"", ""0c2d38575541a8dada750da08698d78e75a4d3f0"", ""11ba78598b25840b5e415e7410b8df4b75c964c5"", ""1276536d7ce542d757187ed8e2a7a229c6741847"", ""19369540b1a2f92b3ab4fd1cedb4db7cefe41498"", ""1c2bb82cfcda4a8e4043b7e883e42928b18064cf"", ""1fcd08274065e59e148cb05d16e592e98f02bced"", ""24428a1548324e06268c9174e358e22e9559801b"", ""25fde2c3d0c01acd97eb967b5903f6336c57b6ae"", ""27b32d888ac16fcaa31f6735b29d960131a8315c""]","[""11""]",reviewed
transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:segment-009,9,251,297,User,"[""transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:turn-017"", ""transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:turn-018""]","[17, 18]",41,47,449.0,35267.0,35716.0,1,False,False,"[""9e1ce62bf296678be8aa16075285d1f9e0cb453c"", ""68f7c7b1c66c1a7acd0564610efe03ceff89180b"", ""94246bbd4bebc8a284577f2d68b82ff5db235599"", ""ac28a73112d2a5170ee56f4f05fe6081f4376eb6"", ""03227c22ec04d4a16f48e8159bca42426af9eac7"", ""0539816b5ba23a6e25ff44d6be08444b0f8dd6c7"", ""063c138d4ad746588a85c0be70cc1c5c75854e87"", ""0c2d38575541a8dada750da08698d78e75a4d3f0"", ""11ba78598b25840b5e415e7410b8df4b75c964c5"", ""1276536d7ce542d757187ed8e2a7a229c6741847"", ""19369540b1a2f92b3ab4fd1cedb4db7cefe41498"", ""1c2bb82cfcda4a8e4043b7e883e42928b18064cf"", ""1fcd08274065e59e148cb05d16e592e98f02bced"", ""24428a1548324e06268c9174e358e22e9559801b"", ""25fde2c3d0c01acd97eb967b5903f6336c57b6ae"", ""27b32d888ac16fcaa31f6735b29d960131a8315c""]","[""11""]",reviewed
transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:segment-010,10,298,328,User,"[""transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:turn-019"", ""transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:turn-020""]","[19, 20]",25,31,152.0,2340.0,2492.0,1,False,False,"[""9e1ce62bf296678be8aa16075285d1f9e0cb453c"", ""68f7c7b1c66c1a7acd0564610efe03ceff89180b"", ""94246bbd4bebc8a284577f2d68b82ff5db235599"", ""ac28a73112d2a5170ee56f4f05fe6081f4376eb6"", ""03227c22ec04d4a16f48e8159bca42426af9eac7"", ""0539816b5ba23a6e25ff44d6be08444b0f8dd6c7"", ""063c138d4ad746588a85c0be70cc1c5c75854e87"", ""0c2d38575541a8dada750da08698d78e75a4d3f0"", ""11ba78598b25840b5e415e7410b8df4b75c964c5"", ""1276536d7ce542d757187ed8e2a7a229c6741847"", ""19369540b1a2f92b3ab4fd1cedb4db7cefe41498"", ""1c2bb82cfcda4a8e4043b7e883e42928b18064cf"", ""1fcd08274065e59e148cb05d16e592e98f02bced"", ""24428a1548324e06268c9174e358e22e9559801b"", ""25fde2c3d0c01acd97eb967b5903f6336c57b6ae"", ""27b32d888ac16fcaa31f6735b29d960131a8315c""]","[""11""]",reviewed
transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:segment-011,11,329,350,User,"[""transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:turn-021"", ""transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:turn-022""]","[21, 22]",16,22,71.0,102.0,173.0,1,False,False,"[""9e1ce62bf296678be8aa16075285d1f9e0cb453c"", ""68f7c7b1c66c1a7acd0564610efe03ceff89180b"", ""94246bbd4bebc8a284577f2d68b82ff5db235599"", ""ac28a73112d2a5170ee56f4f05fe6081f4376eb6"", ""03227c22ec04d4a16f48e8159bca42426af9eac7"", ""0539816b5ba23a6e25ff44d6be08444b0f8dd6c7"", ""063c138d4ad746588a85c0be70cc1c5c75854e87"", ""0c2d38575541a8dada750da08698d78e75a4d3f0"", ""11ba78598b25840b5e415e7410b8df4b75c964c5"", ""1276536d7ce542d757187ed8e2a7a229c6741847"", ""19369540b1a2f92b3ab4fd1cedb4db7cefe41498"", ""1c2bb82cfcda4a8e4043b7e883e42928b18064cf"", ""1fcd08274065e59e148cb05d16e592e98f02bced"", ""24428a1548324e06268c9174e358e22e9559801b"", ""25fde2c3d0c01acd97eb967b5903f6336c57b6ae"", ""27b32d888ac16fcaa31f6735b29d960131a8315c""]","[""11""]",reviewed
transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport,transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:segment-012,12,351,378,User,"[""transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:turn-023"", ""transcript-2026-03-22-1-11-AddMultiPicturePerTrackSupport:turn-024""]","[23, 24]",22,28,237.0,0.0,237.0,1,False,False,"[""9e1ce62bf296678be8aa16075285d1f9e0cb453c"", ""68f7c7b1c66c1a7acd0564610efe03ceff89180b"", ""94246bbd4bebc8a284577f2d68b82ff5db235599"", ""ac28a73112d2a5170ee56f4f05fe6081f4376eb6"", ""03227c22ec04d4a16f48e8159bca42426af9eac7"", ""0539816b5ba23a6e25ff44d6be08444b0f8dd6c7"", ""063c138d4ad746588a85c0be70cc1c5c75854e87"", ""0c2d38575541a8dada750da08698d78e75a4d3f0"", ""11ba78598b25840b5e415e7410b8df4b75c964c5"", ""1276536d7ce542d757187ed8e2a7a229c6741847"", ""19369540b1a2f92b3ab4fd1cedb4db7cefe41498"", ""1c2bb82cfcda4a8e4043b7e883e42928b18064cf"", ""1fcd08274065e59e148cb05d16e592e98f02bced"", ""24428a1548324e06268c9174e358e22e9559801b"", ""25fde2c3d0c01acd97eb967b5903f6336c57b6ae"", ""27b32d888ac16fcaa31f6735b29d960131a8315c""]","[""11""]",reviewed
